TICKER,DATE,TIME,LAST,VOL,ACTION
NVDA,241121,93234,151.32,100,SELL
NVDA,241121,93234,151.34,200,BUY
NVDA,241121,93234,151.34,100,SELL
NVDA,241121,93234,151.34,100,SELL
NVDA,241121,93235,151.43,200,BUY
NVDA,241121,93235,151.42,100,SELL
NVDA,241121,93235,151.42,145,SELL
AAPL,241121,93236,228.95,100,SELL
AAPL,241121,93236,228.95,100,SELL
NVDA,241121,93236,151.46,100,SELL
NVDA,241121,93236,151.47,666,BUY
NVDA,241121,93236,151.47,100,SELL
NVDA,241121,93236,151.46,422,SELL
NVDA,241121,93236,151.49,125,SELL
NVDA,241121,93236,151.49,100,SELL
NVDA,241121,93236,151.51,100,SELL
NVDA,241121,93237,151.61,100,SELL
NVDA,241121,93237,151.63,100,SELL
NVDA,241121,93237,151.62,600,SELL
NVDA,241121,93237,151.6,108,SELL
NVDA,241121,93237,151.595,100,SELL
NVDA,241121,93237,151.58,100,SELL
NVDA,241121,93237,151.58,100,SELL
NVDA,241121,93237,151.55,100,SELL
AAPL,241121,93238,229.07,100,SELL
NVDA,241121,93238,151.53,100,SELL
NVDA,241121,93238,151.51,100,SELL
NVDA,241121,93238,151.53,100,SELL
NVDA,241121,93238,151.57,300,BUY
NVDA,241121,93238,151.58,100,SELL
NVDA,241121,93238,151.58,144,SELL
NVDA,241121,93238,151.57,100,SELL
NVDA,241121,93238,151.58,257,BUY
NVDA,241121,93238,151.57,700,SELL
NVDA,241121,93239,151.6,100,SELL
NVDA,241121,93239,151.6,200,SELL
NVDA,241121,93239,151.6,100,SELL
NVDA,241121,93239,151.57,100,SELL
NVDA,241121,93239,151.57,100,SELL
NVDA,241121,93239,151.57,200,SELL
NVDA,241121,93239,151.57,100,SELL
TSLA,241121,93239,345.21,125,SELL
TSLA,241121,93239,345.21,157,SELL
AAPL,241121,93240,229.03,300,SELL
AAPL,241121,93240,229.03,400,SELL
AAPL,241121,93240,229.03,252,SELL
AAPL,241121,93240,229.03,700,SELL
AAPL,241121,93240,228.98,300,SELL
AAPL,241121,93240,228.98,100,SELL
AAPL,241121,93240,228.98,198,SELL
NVDA,241121,93240,151.55,100,SELL
NVDA,241121,93240,151.55,100,SELL
NVDA,241121,93240,151.54,100,SELL
NVDA,241121,93240,151.54,100,SELL
NVDA,241121,93240,151.54,183,SELL
NVDA,241121,93240,151.52,100,SELL
NVDA,241121,93240,151.48,200,SELL
NVDA,241121,93240,151.5,300,BUY
NVDA,241121,93240,151.46,300,SELL
TSLA,241121,93240,345.19,100,SELL
TSLA,241121,93240,345.17,100,SELL
NVDA,241121,93241,151.44,100,SELL
NVDA,241121,93241,151.44,100,SELL
NVDA,241121,93241,151.47,100,SELL
NVDA,241121,93241,151.47,100,SELL
NVDA,241121,93241,151.45,100,SELL
NVDA,241121,93241,151.44,400,SELL
NVDA,241121,93241,151.42,100,SELL
NVDA,241121,93241,151.42,100,SELL
NVDA,241121,93241,151.41,100,SELL
NVDA,241121,93242,151.44,100,SELL
NVDA,241121,93242,151.47,600,BUY
NVDA,241121,93242,151.47,100,SELL
AAPL,241121,93243,228.89,900,SELL
AAPL,241121,93243,228.89,900,SELL
AAPL,241121,93243,228.88,170,SELL
NVDA,241121,93243,151.46,100,SELL
NVDA,241121,93243,151.46,100,SELL
NVDA,241121,93243,151.43,182,SELL
NVDA,241121,93243,151.4,100,SELL
NVDA,241121,93243,151.4,100,SELL
NVDA,241121,93243,151.4,100,SELL
NVDA,241121,93243,151.4,100,SELL
NVDA,241121,93243,151.4,100,SELL
NVDA,241121,93243,151.4,100,SELL
NVDA,241121,93243,151.4,100,SELL
NVDA,241121,93243,151.37,250,SELL
NVDA,241121,93243,151.37,100,SELL
NVDA,241121,93243,151.37,108,SELL
NVDA,241121,93243,151.38,1320,BUY
NVDA,241121,93243,151.41,100,SELL
NVDA,241121,93243,151.44,100,SELL
NVDA,241121,93243,151.44,100,SELL
NVDA,241121,93243,151.4,100,SELL
TSLA,241121,93243,345.155,100,SELL
TSLA,241121,93243,345.155,100,SELL
TSLA,241121,93243,345.03,100,SELL
TSLA,241121,93243,345.03,100,SELL
NVDA,241121,93244,151.39,102,SELL
NVDA,241121,93244,151.39,100,SELL
NVDA,241121,93244,151.38,1100,SELL
NVDA,241121,93244,151.38,1000,SELL
NVDA,241121,93244,151.38,150,SELL
NVDA,241121,93244,151.38,150,SELL
NVDA,241121,93244,151.38,500,SELL
NVDA,241121,93244,151.38,100,SELL
NVDA,241121,93244,151.38,100,SELL
NVDA,241121,93244,151.38,600,SELL
NVDA,241121,93244,151.33,165,SELL
NVDA,241121,93244,151.32,100,SELL
NVDA,241121,93244,151.32,100,SELL
NVDA,241121,93244,151.32,100,SELL
NVDA,241121,93244,151.33,100,SELL
NVDA,241121,93244,151.33,100,SELL
NVDA,241121,93244,151.33,100,SELL
NVDA,241121,93245,151.33,400,SELL
NVDA,241121,93245,151.33,100,SELL
NVDA,241121,93245,151.33,100,SELL
NVDA,241121,93245,151.32,291,SELL
NVDA,241121,93245,151.35,100,SELL
NVDA,241121,93245,151.35,100,SELL
NVDA,241121,93245,151.39,100,SELL
TSLA,241121,93245,345.23,200,BUY
TSLA,241121,93245,345.38,200,BUY
TSLA,241121,93245,345.39,200,BUY
AAPL,241121,93246,228.88,100,SELL
AAPL,241121,93246,228.88,100,SELL
NVDA,241121,93246,151.35,168,SELL
NVDA,241121,93246,151.35,132,SELL
NVDA,241121,93246,151.32,300,SELL
AAPL,241121,93247,228.875,100,SELL
AAPL,241121,93247,228.865,212,SELL
NVDA,241121,93247,151.3,100,SELL
NVDA,241121,93247,151.3,100,SELL
NVDA,241121,93247,151.29,100,SELL
NVDA,241121,93247,151.29,276,SELL
NVDA,241121,93247,151.29,2924,SELL
NVDA,241121,93247,151.29,100,SELL
NVDA,241121,93247,151.29,276,SELL
NVDA,241121,93247,151.29,100,SELL
NVDA,241121,93247,151.29,109,SELL
NVDA,241121,93248,151.27,100,SELL
NVDA,241121,93248,151.26,100,SELL
NVDA,241121,93248,151.25,100,SELL
NVDA,241121,93248,151.23,100,SELL
NVDA,241121,93248,151.22,300,SELL
NVDA,241121,93248,151.27,110,SELL
TSLA,241121,93248,345.0,200,SELL
TSLA,241121,93248,344.86,200,SELL
NVDA,241121,93249,151.26,100,SELL
NVDA,241121,93249,151.26,100,SELL
NVDA,241121,93249,151.36,305,BUY
NVDA,241121,93249,151.36,617,SELL
NVDA,241121,93249,151.36,100,SELL
NVDA,241121,93249,151.36,269,SELL
NVDA,241121,93249,151.36,209,SELL
NVDA,241121,93249,151.36,209,SELL
NVDA,241121,93249,151.36,207,SELL
NVDA,241121,93249,151.36,207,SELL
NVDA,241121,93249,151.36,222,SELL
NVDA,241121,93249,151.36,795,SELL
NVDA,241121,93249,151.36,206,SELL
NVDA,241121,93249,151.36,557,SELL
NVDA,241121,93249,151.37,100,SELL
TSLA,241121,93249,344.83,170,SELL
TSLA,241121,93249,344.83,230,SELL
TSLA,241121,93249,344.8,300,SELL
NVDA,241121,93250,151.26,100,SELL
NVDA,241121,93250,151.25,100,SELL
NVDA,241121,93250,151.22,440,SELL
NVDA,241121,93250,151.24,100,SELL
NVDA,241121,93250,151.25,100,SELL
NVDA,241121,93250,151.28,100,SELL
NVDA,241121,93250,151.29,100,SELL
NVDA,241121,93250,151.22,208,SELL
NVDA,241121,93250,151.22,100,SELL
NVDA,241121,93250,151.2,100,SELL
NVDA,241121,93250,151.19,100,SELL
AAPL,241121,93251,228.88,100,SELL
NVDA,241121,93251,151.28,100,SELL
AAPL,241121,93252,228.91,600,BUY
AAPL,241121,93252,228.92,260,BUY
AAPL,241121,93252,228.92,340,SELL
AAPL,241121,93252,228.94,100,SELL
NVDA,241121,93252,151.24,100,SELL
NVDA,241121,93252,151.2,100,SELL
NVDA,241121,93252,151.19,100,SELL
NVDA,241121,93254,151.17,100,SELL
NVDA,241121,93254,151.17,100,SELL
NVDA,241121,93254,151.17,100,SELL
NVDA,241121,93254,151.17,100,SELL
NVDA,241121,93254,151.17,100,SELL
NVDA,241121,93254,151.15,200,SELL
NVDA,241121,93254,151.15,100,SELL
AAPL,241121,93255,228.87,140,SELL
NVDA,241121,93255,151.145,100,SELL
NVDA,241121,93255,151.15,100,SELL
NVDA,241121,93255,151.11,200,SELL
NVDA,241121,93255,151.04,100,SELL
NVDA,241121,93255,151.04,400,SELL
NVDA,241121,93255,151.04,100,SELL
NVDA,241121,93255,151.035,100,SELL
NVDA,241121,93256,151.0,100,SELL
NVDA,241121,93256,151.0,200,SELL
NVDA,241121,93256,150.94,1000,SELL
NVDA,241121,93256,150.93,206,SELL
NVDA,241121,93256,150.92,150,SELL
NVDA,241121,93256,150.92,150,SELL
NVDA,241121,93256,150.96,100,SELL
NVDA,241121,93256,150.96,864,SELL
NVDA,241121,93256,150.92,100,SELL
NVDA,241121,93256,150.92,100,SELL
NVDA,241121,93256,150.885,100,SELL
NVDA,241121,93256,150.885,222,SELL
NVDA,241121,93256,150.885,100,SELL
NVDA,241121,93256,150.885,100,SELL
NVDA,241121,93256,150.885,100,SELL
NVDA,241121,93256,150.885,113,SELL
NVDA,241121,93256,150.89,100,SELL
NVDA,241121,93256,150.84,100,SELL
NVDA,241121,93256,150.835,100,SELL
NVDA,241121,93256,150.825,100,SELL
NVDA,241121,93256,150.825,110,SELL
NVDA,241121,93256,150.825,100,SELL
NVDA,241121,93256,150.815,100,SELL
NVDA,241121,93256,150.815,110,SELL
NVDA,241121,93256,150.815,449,SELL
NVDA,241121,93256,150.815,100,SELL
NVDA,241121,93256,150.815,150,SELL
NVDA,241121,93256,150.815,222,SELL
NVDA,241121,93256,150.82,100,SELL
NVDA,241121,93256,150.82,336,SELL
NVDA,241121,93256,150.82,120,SELL
NVDA,241121,93256,150.82,100,SELL
NVDA,241121,93256,150.82,100,SELL
NVDA,241121,93256,150.835,202,BUY
NVDA,241121,93256,150.835,202,SELL
NVDA,241121,93256,150.835,202,SELL
NVDA,241121,93256,150.835,134,SELL
NVDA,241121,93256,150.85,134,SELL
NVDA,241121,93256,150.85,100,SELL
NVDA,241121,93256,150.86,100,SELL
NVDA,241121,93256,150.82,100,SELL
NVDA,241121,93256,150.8,100,SELL
NVDA,241121,93256,150.79,200,SELL
NVDA,241121,93256,150.78,200,SELL
NVDA,241121,93257,150.755,100,SELL
NVDA,241121,93257,150.73,100,SELL
NVDA,241121,93257,150.73,100,SELL
NVDA,241121,93257,150.745,100,SELL
NVDA,241121,93257,150.755,100,SELL
NVDA,241121,93257,150.755,100,SELL
NVDA,241121,93257,150.75,100,SELL
NVDA,241121,93257,150.75,700,SELL
NVDA,241121,93257,150.755,100,SELL
NVDA,241121,93257,150.755,116,SELL
NVDA,241121,93257,150.76,100,SELL
NVDA,241121,93257,150.78,100,SELL
NVDA,241121,93257,150.78,148,SELL
NVDA,241121,93257,150.78,200,SELL
NVDA,241121,93257,150.78,315,SELL
NVDA,241121,93257,150.76,1100,SELL
NVDA,241121,93257,150.76,800,SELL
NVDA,241121,93257,150.76,277,SELL
NVDA,241121,93257,150.76,500,SELL
NVDA,241121,93257,150.76,101,SELL
NVDA,241121,93257,150.75,100,SELL
NVDA,241121,93257,150.75,100,SELL
NVDA,241121,93257,150.76,100,SELL
NVDA,241121,93257,150.76,100,SELL
NVDA,241121,93257,150.75,100,SELL
NVDA,241121,93257,150.75,374,SELL
NVDA,241121,93257,150.77,646,BUY
NVDA,241121,93257,150.76,100,SELL
NVDA,241121,93257,150.76,100,SELL
NVDA,241121,93257,150.75,100,SELL
NVDA,241121,93257,150.75,100,SELL
NVDA,241121,93257,150.75,196,SELL
NVDA,241121,93257,150.73,100,SELL
NVDA,241121,93257,150.74,100,SELL
NVDA,241121,93257,150.725,200,SELL
NVDA,241121,93257,150.73,175,BUY
NVDA,241121,93257,150.73,150,SELL
NVDA,241121,93257,150.71,200,SELL
NVDA,241121,93257,150.7,100,SELL
NVDA,241121,93257,150.69,100,SELL
NVDA,241121,93257,150.71,158,BUY
NVDA,241121,93257,150.73,150,BUY
NVDA,241121,93257,150.72,147,SELL
NVDA,241121,93258,150.745,100,SELL
NVDA,241121,93258,150.72,100,SELL
NVDA,241121,93258,150.75,100,SELL
NVDA,241121,93258,150.77,100,SELL
NVDA,241121,93258,150.79,100,SELL
NVDA,241121,93258,150.78,440,SELL
NVDA,241121,93258,150.79,453,BUY
NVDA,241121,93258,150.77,100,SELL
NVDA,241121,93258,150.77,200,SELL
NVDA,241121,93258,150.86,200,SELL
NVDA,241121,93258,150.86,100,SELL
AAPL,241121,93259,228.95,102,SELL
NVDA,241121,93259,150.85,200,SELL
NVDA,241121,93259,150.88,100,SELL
NVDA,241121,93259,150.935,100,SELL
NVDA,241121,93259,150.9,100,SELL
NVDA,241121,93259,150.9,100,SELL
NVDA,241121,93259,150.9,100,SELL
NVDA,241121,93259,150.9,100,SELL
NVDA,241121,93259,150.89,107,SELL
NVDA,241121,93300,150.92,350,BUY
NVDA,241121,93300,150.92,100,SELL
NVDA,241121,93300,150.92,100,SELL
NVDA,241121,93300,150.98,100,SELL
NVDA,241121,93300,150.99,600,BUY
NVDA,241121,93300,151.0,100,SELL
NVDA,241121,93300,151.0,100,SELL
NVDA,241121,93300,150.91,240,SELL
NVDA,241121,93300,150.91,423,SELL
NVDA,241121,93300,150.91,100,SELL
NVDA,241121,93300,150.91,277,SELL
NVDA,241121,93300,150.91,100,SELL
NVDA,241121,93300,150.91,100,SELL
NVDA,241121,93300,150.89,600,SELL
TSLA,241121,93300,344.69,300,SELL
AAPL,241121,93301,228.92,100,SELL
AAPL,241121,93301,228.96,100,SELL
AAPL,241121,93301,228.97,100,SELL
NVDA,241121,93301,150.93,106,SELL
NVDA,241121,93301,150.93,537,SELL
NVDA,241121,93301,150.93,100,SELL
NVDA,241121,93301,150.97,100,SELL
NVDA,241121,93301,150.98,100,SELL
NVDA,241121,93301,151.0,100,SELL
NVDA,241121,93301,151.01,100,SELL
NVDA,241121,93301,151.0,100,SELL
NVDA,241121,93301,151.01,167,BUY
NVDA,241121,93301,151.005,100,SELL
NVDA,241121,93301,150.98,300,SELL
NVDA,241121,93301,150.97,100,SELL
NVDA,241121,93301,150.95,100,SELL
NVDA,241121,93301,150.96,440,BUY
NVDA,241121,93301,150.97,100,SELL
NVDA,241121,93301,150.97,100,SELL
NVDA,241121,93301,150.97,100,SELL
TSLA,241121,93301,344.62,200,SELL
TSLA,241121,93301,344.56,100,SELL
TSLA,241121,93301,344.55,100,SELL
TSLA,241121,93301,344.53,100,SELL
TSLA,241121,93301,344.48,104,SELL
TSLA,241121,93301,344.54,100,SELL
NVDA,241121,93302,151.09,200,BUY
NVDA,241121,93302,151.1,200,BUY
NVDA,241121,93302,151.09,300,SELL
NVDA,241121,93302,151.07,100,SELL
NVDA,241121,93302,151.06,100,SELL
NVDA,241121,93302,151.04,100,SELL
NVDA,241121,93302,151.03,400,SELL
NVDA,241121,93302,151.02,100,SELL
NVDA,241121,93302,151.02,100,SELL
NVDA,241121,93302,151.02,100,SELL
NVDA,241121,93302,151.02,100,SELL
NVDA,241121,93302,151.02,100,SELL
NVDA,241121,93302,151.02,100,SELL
NVDA,241121,93302,151.02,100,SELL
NVDA,241121,93302,151.02,100,SELL
NVDA,241121,93302,151.03,100,SELL
NVDA,241121,93302,151.03,100,SELL
NVDA,241121,93302,150.985,100,SELL
NVDA,241121,93303,151.0,100,SELL
NVDA,241121,93303,151.01,100,SELL
NVDA,241121,93303,151.0,140,SELL
NVDA,241121,93303,151.1,400,BUY
NVDA,241121,93303,151.09,100,SELL
NVDA,241121,93303,151.09,100,SELL
NVDA,241121,93303,151.08,100,SELL
NVDA,241121,93303,151.08,500,SELL
NVDA,241121,93303,151.08,100,SELL
NVDA,241121,93303,151.07,100,SELL
NVDA,241121,93303,151.06,100,SELL
NVDA,241121,93303,151.06,100,SELL
NVDA,241121,93303,151.07,600,BUY
TSLA,241121,93303,344.62,100,SELL
AAPL,241121,93304,228.92,100,SELL
NVDA,241121,93304,151.06,300,SELL
NVDA,241121,93304,151.06,200,SELL
NVDA,241121,93304,151.06,100,SELL
NVDA,241121,93304,151.0,100,SELL
NVDA,241121,93304,151.01,100,SELL
NVDA,241121,93304,151.0,119,SELL
NVDA,241121,93304,150.99,385,SELL
NVDA,241121,93304,150.96,100,SELL
NVDA,241121,93304,150.98,100,SELL
AAPL,241121,93305,228.87,100,SELL
NVDA,241121,93305,151.01,300,BUY
NVDA,241121,93305,151.02,100,SELL
NVDA,241121,93305,151.02,100,SELL
NVDA,241121,93305,151.02,127,SELL
NVDA,241121,93305,151.0,100,SELL
NVDA,241121,93305,150.99,100,SELL
NVDA,241121,93305,150.93,200,SELL
NVDA,241121,93305,151.0,100,SELL
NVDA,241121,93305,151.03,100,SELL
NVDA,241121,93305,151.03,100,SELL
NVDA,241121,93305,151.03,100,SELL
NVDA,241121,93305,151.01,100,SELL
NVDA,241121,93305,151.02,100,SELL
NVDA,241121,93305,151.03,100,SELL
NVDA,241121,93305,151.03,100,SELL
NVDA,241121,93305,151.03,300,SELL
NVDA,241121,93305,151.03,100,SELL
NVDA,241121,93305,151.03,380,SELL
NVDA,241121,93305,151.07,100,SELL
NVDA,241121,93305,151.08,100,SELL
NVDA,241121,93305,151.08,662,SELL
NVDA,241121,93306,151.15,100,SELL
NVDA,241121,93306,151.17,100,SELL
NVDA,241121,93306,151.18,200,SELL
NVDA,241121,93306,151.22,100,SELL
NVDA,241121,93306,151.21,100,SELL
NVDA,241121,93306,151.21,100,SELL
NVDA,241121,93306,151.21,140,SELL
NVDA,241121,93306,151.21,260,SELL
NVDA,241121,93306,151.19,100,SELL
NVDA,241121,93306,151.19,405,SELL
NVDA,241121,93306,151.19,100,SELL
NVDA,241121,93306,151.2,100,SELL
NVDA,241121,93306,151.23,100,SELL
NVDA,241121,93306,151.24,100,SELL
NVDA,241121,93306,151.24,100,SELL
NVDA,241121,93306,151.24,100,SELL
NVDA,241121,93306,151.24,300,SELL
NVDA,241121,93306,151.24,335,SELL
NVDA,241121,93306,151.24,100,SELL
NVDA,241121,93306,151.23,100,SELL
NVDA,241121,93306,151.23,100,SELL
NVDA,241121,93306,151.23,442,SELL
NVDA,241121,93306,151.25,100,SELL
NVDA,241121,93306,151.25,145,SELL
NVDA,241121,93306,151.21,100,SELL
NVDA,241121,93306,151.21,100,SELL
NVDA,241121,93306,151.19,100,SELL
NVDA,241121,93306,151.19,100,SELL
NVDA,241121,93306,151.16,100,SELL
NVDA,241121,93306,151.14,100,SELL
NVDA,241121,93306,151.13,566,SELL
NVDA,241121,93306,151.13,300,SELL
NVDA,241121,93306,151.14,100,SELL
NVDA,241121,93306,151.12,200,SELL
NVDA,241121,93306,151.13,100,SELL
NVDA,241121,93306,151.1,400,SELL
NVDA,241121,93306,151.17,600,BUY
TSLA,241121,93306,344.39,1400,SELL
TSLA,241121,93306,344.28,1550,SELL
TSLA,241121,93306,344.28,800,SELL
TSLA,241121,93306,344.24,154,SELL
AAPL,241121,93307,228.77,100,SELL
AAPL,241121,93307,228.77,200,SELL
NVDA,241121,93307,151.13,600,SELL
NVDA,241121,93307,151.1,1100,SELL
NVDA,241121,93307,151.11,100,SELL
NVDA,241121,93307,151.11,175,SELL
NVDA,241121,93307,151.1,100,SELL
NVDA,241121,93307,151.1,100,SELL
NVDA,241121,93307,151.1,200,SELL
NVDA,241121,93307,151.12,300,BUY
NVDA,241121,93307,151.08,231,SELL
NVDA,241121,93307,151.12,100,SELL
NVDA,241121,93307,151.12,100,SELL
NVDA,241121,93307,151.16,307,BUY
NVDA,241121,93307,151.16,275,SELL
NVDA,241121,93307,151.15,210,SELL
TSLA,241121,93307,344.37,100,SELL
AAPL,241121,93308,228.79,102,SELL
NVDA,241121,93308,151.19,173,SELL
NVDA,241121,93308,151.23,100,SELL
NVDA,241121,93308,151.26,100,SELL
NVDA,241121,93308,151.26,100,SELL
NVDA,241121,93308,151.29,100,SELL
NVDA,241121,93309,151.27,300,SELL
NVDA,241121,93309,151.31,100,SELL
NVDA,241121,93309,151.36,200,BUY
NVDA,241121,93309,151.35,100,SELL
NVDA,241121,93310,151.34,100,SELL
NVDA,241121,93310,151.37,100,SELL
NVDA,241121,93310,151.41,100,SELL
TSLA,241121,93310,344.18,100,SELL
AAPL,241121,93311,228.76,200,SELL
NVDA,241121,93311,151.4,100,SELL
NVDA,241121,93311,151.4,112,SELL
NVDA,241121,93311,151.45,395,BUY
NVDA,241121,93311,151.45,100,SELL
NVDA,241121,93311,151.45,211,SELL
NVDA,241121,93311,151.45,111,SELL
NVDA,241121,93311,151.47,100,SELL
NVDA,241121,93311,151.45,199,SELL
NVDA,241121,93311,151.44,187,SELL
NVDA,241121,93311,151.44,366,SELL
NVDA,241121,93311,151.44,125,SELL
NVDA,241121,93311,151.44,125,SELL
NVDA,241121,93311,151.44,125,SELL
TSLA,241121,93311,344.01,100,SELL
TSLA,241121,93311,344.0,100,SELL
TSLA,241121,93311,344.0,265,SELL
TSLA,241121,93311,344.01,100,SELL
NVDA,241121,93312,151.44,125,SELL
NVDA,241121,93312,151.43,200,SELL
NVDA,241121,93312,151.43,100,SELL
NVDA,241121,93312,151.43,124,SELL
NVDA,241121,93312,151.42,100,SELL
NVDA,241121,93312,151.43,100,SELL
NVDA,241121,93312,151.43,100,SELL
NVDA,241121,93312,151.42,100,SELL
NVDA,241121,93312,151.4,100,SELL
NVDA,241121,93312,151.4,100,SELL
NVDA,241121,93312,151.4,140,SELL
NVDA,241121,93312,151.4,218,SELL
NVDA,241121,93312,151.38,100,SELL
NVDA,241121,93312,151.38,100,SELL
NVDA,241121,93313,151.41,173,BUY
NVDA,241121,93313,151.41,388,SELL
NVDA,241121,93313,151.41,231,SELL
NVDA,241121,93313,151.41,100,SELL
NVDA,241121,93313,151.4,100,SELL
NVDA,241121,93313,151.41,100,SELL
NVDA,241121,93313,151.34,600,SELL
NVDA,241121,93313,151.29,100,SELL
NVDA,241121,93313,151.26,100,SELL
NVDA,241121,93313,151.26,100,SELL
NVDA,241121,93313,151.23,100,SELL
NVDA,241121,93313,151.16,100,SELL
NVDA,241121,93313,151.14,100,SELL
TSLA,241121,93313,343.97,200,SELL
AAPL,241121,93314,228.72,100,SELL
AAPL,241121,93314,228.73,102,SELL
AAPL,241121,93314,228.77,100,SELL
AAPL,241121,93314,228.75,100,SELL
NVDA,241121,93314,151.07,100,SELL
NVDA,241121,93314,151.04,399,SELL
TSLA,241121,93314,343.8,175,SELL
TSLA,241121,93314,343.83,100,SELL
TSLA,241121,93314,343.75,199,SELL
NVDA,241121,93315,151.01,100,SELL
NVDA,241121,93315,151.01,100,SELL
NVDA,241121,93315,151.01,359,SELL
NVDA,241121,93315,151.01,100,SELL
NVDA,241121,93315,151.01,100,SELL
NVDA,241121,93315,151.01,141,SELL
NVDA,241121,93315,150.96,100,SELL
NVDA,241121,93315,150.94,100,SELL
NVDA,241121,93315,150.89,100,SELL
NVDA,241121,93315,150.89,100,SELL
NVDA,241121,93315,150.89,400,SELL
NVDA,241121,93315,150.88,100,SELL
NVDA,241121,93315,150.85,250,SELL
NVDA,241121,93315,150.88,100,SELL
NVDA,241121,93315,150.87,521,SELL
NVDA,241121,93315,150.96,100,SELL
NVDA,241121,93315,150.96,100,SELL
NVDA,241121,93316,150.96,100,SELL
NVDA,241121,93316,150.91,100,SELL
NVDA,241121,93317,150.86,100,SELL
NVDA,241121,93317,150.945,100,SELL
NVDA,241121,93317,150.94,500,SELL
NVDA,241121,93317,150.95,100,SELL
NVDA,241121,93317,150.95,100,SELL
NVDA,241121,93317,150.95,100,SELL
TSLA,241121,93317,344.0,100,SELL
TSLA,241121,93317,344.0,428,SELL
TSLA,241121,93317,344.0,170,SELL
TSLA,241121,93317,344.0,214,SELL
TSLA,241121,93317,344.0,170,SELL
NVDA,241121,93318,151.01,134,SELL
NVDA,241121,93318,151.08,100,SELL
NVDA,241121,93318,151.08,100,SELL
NVDA,241121,93318,151.08,400,SELL
NVDA,241121,93318,151.06,600,SELL
NVDA,241121,93318,151.04,119,SELL
NVDA,241121,93318,151.04,288,SELL
NVDA,241121,93318,151.04,160,SELL
TSLA,241121,93318,343.92,100,SELL
NVDA,241121,93319,150.95,100,SELL
NVDA,241121,93320,150.99,100,SELL
AAPL,241121,93321,228.83,200,BUY
AAPL,241121,93321,228.82,100,SELL
AAPL,241121,93321,228.81,100,SELL
AAPL,241121,93322,228.8,200,SELL
AAPL,241121,93322,228.8,207,SELL
AAPL,241121,93322,228.8,100,SELL
AAPL,241121,93322,228.8,100,SELL
AAPL,241121,93322,228.8,100,SELL
AAPL,241121,93322,228.8,100,SELL
NVDA,241121,93322,150.95,100,SELL
NVDA,241121,93322,150.95,100,SELL
NVDA,241121,93322,150.94,600,SELL
NVDA,241121,93323,151.06,100,SELL
NVDA,241121,93323,151.15,114,SELL
NVDA,241121,93323,151.075,100,SELL
TSLA,241121,93323,344.2,200,BUY
TSLA,241121,93323,344.21,200,BUY
NVDA,241121,93324,150.94,180,SELL
NVDA,241121,93324,150.94,120,SELL
TSLA,241121,93324,344.52,299,BUY
NVDA,241121,93325,150.8,600,SELL
NVDA,241121,93326,150.74,100,SELL
NVDA,241121,93326,150.74,100,SELL
NVDA,241121,93326,150.71,660,SELL
NVDA,241121,93326,150.74,660,BUY
NVDA,241121,93326,150.71,100,SELL
TSLA,241121,93326,344.66,100,SELL
AAPL,241121,93327,228.71,100,SELL
NVDA,241121,93327,150.64,100,SELL
NVDA,241121,93327,150.62,100,SELL
NVDA,241121,93327,150.63,484,BUY
NVDA,241121,93327,150.59,100,SELL
NVDA,241121,93328,150.55,100,SELL
NVDA,241121,93328,150.59,100,SELL
NVDA,241121,93328,150.59,100,SELL
TSLA,241121,93328,344.5,100,SELL
TSLA,241121,93328,344.8,100,SELL
TSLA,241121,93328,344.8,100,SELL
AAPL,241121,93329,228.67,100,SELL
NVDA,241121,93329,150.51,100,SELL
NVDA,241121,93329,150.53,100,SELL
NVDA,241121,93329,150.53,100,SELL
NVDA,241121,93329,150.53,100,SELL
NVDA,241121,93329,150.53,100,SELL
NVDA,241121,93329,150.53,100,SELL
TSLA,241121,93329,345.23,100,SELL
AAPL,241121,93330,228.66,100,SELL
AAPL,241121,93330,228.68,100,SELL
AAPL,241121,93330,228.68,100,SELL
AAPL,241121,93330,228.62,100,SELL
AAPL,241121,93330,228.62,100,SELL
NVDA,241121,93330,150.51,100,SELL
NVDA,241121,93330,150.51,100,SELL
NVDA,241121,93330,150.51,100,SELL
NVDA,241121,93330,150.59,100,SELL
NVDA,241121,93330,150.55,100,SELL
NVDA,241121,93330,150.54,100,SELL
NVDA,241121,93330,150.62,267,BUY
AAPL,241121,93331,228.64,100,SELL
NVDA,241121,93331,150.56,100,SELL
NVDA,241121,93331,150.59,100,SELL
NVDA,241121,93331,150.56,500,SELL
NVDA,241121,93331,150.55,100,SELL
NVDA,241121,93331,150.53,100,SELL
NVDA,241121,93331,150.55,100,SELL
NVDA,241121,93331,150.54,100,SELL
NVDA,241121,93331,150.6,100,SELL
NVDA,241121,93331,150.57,205,SELL
NVDA,241121,93331,150.59,137,BUY
NVDA,241121,93332,150.58,100,SELL
NVDA,241121,93332,150.61,100,SELL
NVDA,241121,93332,150.63,100,SELL
NVDA,241121,93332,150.63,100,SELL
NVDA,241121,93332,150.63,100,SELL
NVDA,241121,93332,150.63,100,SELL
NVDA,241121,93332,150.63,100,SELL
NVDA,241121,93332,150.63,100,SELL
NVDA,241121,93332,150.63,100,SELL
NVDA,241121,93332,150.63,100,SELL
NVDA,241121,93332,150.63,100,SELL
NVDA,241121,93332,150.63,100,SELL
NVDA,241121,93332,150.63,100,SELL
NVDA,241121,93332,150.63,100,SELL
